,index,destination_in_x,destination_out_x,block,safe_value_out,rebalance_file_path,fee_and_base_out,fee_and_base_in,destination_in_name,destination_out_name,out_exchange_name,in_exchange_name,pool_in,pool_out,file_name,datetime_generated,autopool_vault_address,chain_id,solver_address,rebalance_type,destination_out_y,token_out,destination_in_y,token_in,move_name,amount_out,amount_out_safe_value,min_amount_in,min_amount_in_safe_value,amount_out_spot_value,out_dest_apr,min_amount_in_spot_value,in_dest_apr,in_dest_adj_apr,apr_delta,swap_offset_period,num_candidate_destinations,candidate_destinations_rank,actual_30_day_fee_and_base_out,actual_60_day_fee_and_base_out,actual_30_day_fee_and_base_in,actual_60_day_fee_and_base_in,start_block,block_30_days,block_60_days,timestamp_30_days,timestamp_60_days,valid
56,56,0xbA1462f43c6f60ebD1C62735c94E428aD073E01A,0x35911af1B570E26f668905595dEd133D01CD3E5a,21936639,27.902030590789533,rebalance_plan_1740646840_0x35911af1B570E26f668905595dEd133D01CD3E5a.json,,,pxETH/wETH,dineroETH,tokemak,curve,0xC8Eb2Cf2f792F77AF0Cd9e203305a585E588179D,0x35911af1B570E26f668905595dEd133D01CD3E5a,rebalance_plan_1740646840_0x35911af1B570E26f668905595dEd133D01CD3E5a.json,2025-02-27 09:00:40+00:00,0x35911af1B570E26f668905595dEd133D01CD3E5a,1.0,0x76187c3b976101A4B886b76068ad6b91Eec18D9d,FromIdle,0x35911af1B570E26f668905595dEd133D01CD3E5a,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xbA1462f43c6f60ebD1C62735c94E428aD073E01A,0xC8Eb2Cf2f792F77AF0Cd9e203305a585E588179D,dineroETH -> pxethweth,27.902030590789533,27.902030590789533,27.8862006193405,27.89609564168243,,,,0.06558008953076946,0.06518979894755621,0.06518979894755621,50.0,3.0,0.0,0.0,0.0,0.0011673996733507774,0.0016968833350579082,21936639,22151139,22365639,2025-03-29 07:41:59+00:00,2025-04-28 06:01:35+00:00,True
57,57,0xe4433D00Cf48BFE0C672d9949F2cd2c008bffC04,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,21932165,51.30636796387684,rebalance_plan_1740592840_0x35911af1B570E26f668905595dEd133D01CD3E5a.json,,,pxETH/stETH,Balancer pxETH/wETH StablePool,balancer,curve,0x6951bDC4734b9f7F3E1B74afeBC670c736A0EDB6,0x88794C65550DeB6b4087B7552eCf295113794410,rebalance_plan_1740592840_0x35911af1B570E26f668905595dEd133D01CD3E5a.json,2025-02-26 18:00:40+00:00,0x35911af1B570E26f668905595dEd133D01CD3E5a,1.0,0x76187c3b976101A4B886b76068ad6b91Eec18D9d,Pool2Pool,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,0x88794C65550DeB6b4087B7552eCf295113794410,0xe4433D00Cf48BFE0C672d9949F2cd2c008bffC04,0x6951bDC4734b9f7F3E1B74afeBC670c736A0EDB6,pxETH/wETH -> pxsteth,51.22142908154858,51.3063708303427,50.5707721641906,51.296112693690745,,0.06096798151116666,,0.07031441965616901,0.06982583908526147,0.008857857574094803,50.0,2.0,0.0,0.001283189511174454,0.001663238548333057,0.01114243202474885,0.01415979754384944,21932165,22146665,22361165,2025-03-28 16:40:35+00:00,2025-04-27 15:03:23+00:00,True
58,58,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,0x35911af1B570E26f668905595dEd133D01CD3E5a,21906209,51.321058766820386,rebalance_plan_1740279640_0x35911af1B570E26f668905595dEd133D01CD3E5a.json,,,Balancer pxETH/wETH StablePool,dineroETH,tokemak,balancer,0x88794C65550DeB6b4087B7552eCf295113794410,0x35911af1B570E26f668905595dEd133D01CD3E5a,rebalance_plan_1740279640_0x35911af1B570E26f668905595dEd133D01CD3E5a.json,2025-02-23 03:00:40+00:00,0x35911af1B570E26f668905595dEd133D01CD3E5a,1.0,0x76187c3b976101A4B886b76068ad6b91Eec18D9d,FromIdle,0x35911af1B570E26f668905595dEd133D01CD3E5a,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,0x88794C65550DeB6b4087B7552eCf295113794410,dineroETH -> pxETH/wETH,51.321058766820386,51.321058766820386,51.19280124613717,51.30887184984312,,,,0.06713827419812946,0.0667037560069442,0.0667037560069442,50.0,2.0,0.0,0.0,0.0,0.0013027945394472606,0.0016177069117964127,21906209,22120709,22335209,2025-03-25 01:42:35+00:00,2025-04-24 00:11:11+00:00,True
59,59,0xbA1462f43c6f60ebD1C62735c94E428aD073E01A,0x35911af1B570E26f668905595dEd133D01CD3E5a,21890113,20.06009327469519,rebalance_plan_1740085240_0x35911af1B570E26f668905595dEd133D01CD3E5a.json,,,pxETH/wETH,dineroETH,tokemak,curve,0xC8Eb2Cf2f792F77AF0Cd9e203305a585E588179D,0x35911af1B570E26f668905595dEd133D01CD3E5a,rebalance_plan_1740085240_0x35911af1B570E26f668905595dEd133D01CD3E5a.json,2025-02-20 21:00:40+00:00,0x35911af1B570E26f668905595dEd133D01CD3E5a,1.0,0x76187c3b976101A4B886b76068ad6b91Eec18D9d,FromIdle,0x35911af1B570E26f668905595dEd133D01CD3E5a,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xbA1462f43c6f60ebD1C62735c94E428aD073E01A,0xC8Eb2Cf2f792F77AF0Cd9e203305a585E588179D,dineroETH -> pxethweth,20.06009327469519,20.06009327469519,20.042185821786276,20.054781629319994,,,,0.06673601885095594,0.06644105570259412,0.06644105570259412,50.0,3.0,0.0,0.0,0.0,0.001924087458960777,0.0019066847608120163,21890113,22104613,22319113,2025-03-22 19:49:11+00:00,2025-04-21 18:16:47+00:00,True
60,60,0xe4433D00Cf48BFE0C672d9949F2cd2c008bffC04,0x35911af1B570E26f668905595dEd133D01CD3E5a,21867797,33.77622179258969,rebalance_plan_1739815782_0x35911af1B570E26f668905595dEd133D01CD3E5a.json,,,pxETH/stETH,dineroETH,tokemak,curve,0x6951bDC4734b9f7F3E1B74afeBC670c736A0EDB6,0x35911af1B570E26f668905595dEd133D01CD3E5a,rebalance_plan_1739815782_0x35911af1B570E26f668905595dEd133D01CD3E5a.json,2025-02-17 18:09:42+00:00,0x35911af1B570E26f668905595dEd133D01CD3E5a,1.0,0x76187c3b976101A4B886b76068ad6b91Eec18D9d,FromIdle,0x35911af1B570E26f668905595dEd133D01CD3E5a,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xe4433D00Cf48BFE0C672d9949F2cd2c008bffC04,0x6951bDC4734b9f7F3E1B74afeBC670c736A0EDB6,dineroETH -> pxsteth,33.77622179258969,33.77622179258969,33.28840425166062,33.76166540394988,,,,0.07238775085544506,0.07202069857719416,0.07202069857719416,50.0,3.0,0.0,0.0,0.0,0.013439887107658421,0.014899429775657058,21867797,22082297,22296797,2025-03-19 17:06:59+00:00,2025-04-18 15:32:11+00:00,True
61,61,0xe4433D00Cf48BFE0C672d9949F2cd2c008bffC04,0x35911af1B570E26f668905595dEd133D01CD3E5a,21865070,26.26057819248513,rebalance_plan_1739782840_0x35911af1B570E26f668905595dEd133D01CD3E5a.json,,,pxETH/stETH,dineroETH,tokemak,curve,0x6951bDC4734b9f7F3E1B74afeBC670c736A0EDB6,0x35911af1B570E26f668905595dEd133D01CD3E5a,rebalance_plan_1739782840_0x35911af1B570E26f668905595dEd133D01CD3E5a.json,2025-02-17 09:00:40+00:00,0x35911af1B570E26f668905595dEd133D01CD3E5a,1.0,0x76187c3b976101A4B886b76068ad6b91Eec18D9d,FromIdle,0x35911af1B570E26f668905595dEd133D01CD3E5a,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xe4433D00Cf48BFE0C672d9949F2cd2c008bffC04,0x6951bDC4734b9f7F3E1B74afeBC670c736A0EDB6,dineroETH -> pxsteth,26.26057819248513,26.26057819248513,25.883216884530384,26.251051073106936,,,,0.07315532986120234,0.07285979769763185,0.07285979769763185,50.0,3.0,0.0,0.0,0.0,0.013475621555436135,0.014897001254542408,21865070,22079570,22294070,2025-03-19 07:56:59+00:00,2025-04-18 06:23:11+00:00,True
62,62,0xe4433D00Cf48BFE0C672d9949F2cd2c008bffC04,0x35911af1B570E26f668905595dEd133D01CD3E5a,21862400,34.9433629650727,rebalance_plan_1739750440_0x35911af1B570E26f668905595dEd133D01CD3E5a.json,,,pxETH/stETH,dineroETH,tokemak,curve,0x6951bDC4734b9f7F3E1B74afeBC670c736A0EDB6,0x35911af1B570E26f668905595dEd133D01CD3E5a,rebalance_plan_1739750440_0x35911af1B570E26f668905595dEd133D01CD3E5a.json,2025-02-17 00:00:40+00:00,0x35911af1B570E26f668905595dEd133D01CD3E5a,1.0,0x76187c3b976101A4B886b76068ad6b91Eec18D9d,FromIdle,0x35911af1B570E26f668905595dEd133D01CD3E5a,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xe4433D00Cf48BFE0C672d9949F2cd2c008bffC04,0x6951bDC4734b9f7F3E1B74afeBC670c736A0EDB6,dineroETH -> pxsteth,34.9433629650727,34.9433629650727,34.441669198320405,34.92281348537846,,,,0.07304879519258828,0.07265852901889723,0.07265852901889723,50.0,3.0,0.0,0.0,0.0,0.013474615309738036,0.014886193244971313,21862400,22076900,22291400,2025-03-18 23:00:11+00:00,2025-04-17 21:27:35+00:00,True
63,63,0xe4433D00Cf48BFE0C672d9949F2cd2c008bffC04,0x35911af1B570E26f668905595dEd133D01CD3E5a,21858826,51.677903996120484,rebalance_plan_1739707240_0x35911af1B570E26f668905595dEd133D01CD3E5a.json,,,pxETH/stETH,dineroETH,tokemak,curve,0x6951bDC4734b9f7F3E1B74afeBC670c736A0EDB6,0x35911af1B570E26f668905595dEd133D01CD3E5a,rebalance_plan_1739707240_0x35911af1B570E26f668905595dEd133D01CD3E5a.json,2025-02-16 12:00:40+00:00,0x35911af1B570E26f668905595dEd133D01CD3E5a,1.0,0x76187c3b976101A4B886b76068ad6b91Eec18D9d,FromIdle,0x35911af1B570E26f668905595dEd133D01CD3E5a,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xe4433D00Cf48BFE0C672d9949F2cd2c008bffC04,0x6951bDC4734b9f7F3E1B74afeBC670c736A0EDB6,dineroETH -> pxsteth,51.677903996120484,51.677903996120484,50.937847639841436,51.6497542882285,,,,0.07347977976051301,0.07289848895420421,0.07289848895420421,50.0,3.0,0.0,0.0,0.0,0.013503213164607342,0.014704168110435623,21858826,22073326,22287826,2025-03-18 11:00:23+00:00,2025-04-17 09:29:35+00:00,True
64,64,0xbA1462f43c6f60ebD1C62735c94E428aD073E01A,0x35911af1B570E26f668905595dEd133D01CD3E5a,21856633,36.92067445933133,rebalance_plan_1739680724_0x35911af1B570E26f668905595dEd133D01CD3E5a.json,,,pxETH/wETH,dineroETH,tokemak,curve,0xC8Eb2Cf2f792F77AF0Cd9e203305a585E588179D,0x35911af1B570E26f668905595dEd133D01CD3E5a,rebalance_plan_1739680724_0x35911af1B570E26f668905595dEd133D01CD3E5a.json,2025-02-16 04:38:44+00:00,0x35911af1B570E26f668905595dEd133D01CD3E5a,1.0,0x76187c3b976101A4B886b76068ad6b91Eec18D9d,FromIdle,0x35911af1B570E26f668905595dEd133D01CD3E5a,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xbA1462f43c6f60ebD1C62735c94E428aD073E01A,0xC8Eb2Cf2f792F77AF0Cd9e203305a585E588179D,dineroETH -> pxethweth,36.92067445933133,36.92067445933133,36.89666194418287,36.911100915301304,,,,0.07063639885560004,0.07005653898333772,0.07005653898333772,50.0,3.0,0.0,0.0,0.0,0.0019117192529152227,0.0016761304376258224,21856633,22071133,22285633,2025-03-18 03:38:47+00:00,2025-04-17 02:07:47+00:00,True
65,65,0xbA1462f43c6f60ebD1C62735c94E428aD073E01A,0x35911af1B570E26f668905595dEd133D01CD3E5a,21854370,49.16838113692102,rebalance_plan_1739653240_0x35911af1B570E26f668905595dEd133D01CD3E5a.json,,,pxETH/wETH,dineroETH,tokemak,curve,0xC8Eb2Cf2f792F77AF0Cd9e203305a585E588179D,0x35911af1B570E26f668905595dEd133D01CD3E5a,rebalance_plan_1739653240_0x35911af1B570E26f668905595dEd133D01CD3E5a.json,2025-02-15 21:00:40+00:00,0x35911af1B570E26f668905595dEd133D01CD3E5a,1.0,0x76187c3b976101A4B886b76068ad6b91Eec18D9d,FromIdle,0x35911af1B570E26f668905595dEd133D01CD3E5a,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xbA1462f43c6f60ebD1C62735c94E428aD073E01A,0xC8Eb2Cf2f792F77AF0Cd9e203305a585E588179D,dineroETH -> pxethweth,49.16838113692102,49.16838113692102,49.13752680979406,49.15413633113073,,,,0.07479484766672637,0.07393547246879814,0.07393547246879814,50.0,3.0,0.0,0.0,0.0,0.0018858588821524247,0.0015803571734547273,21854370,22068870,22283370,2025-03-17 20:03:35+00:00,2025-04-16 18:32:35+00:00,True
66,66,0xbA1462f43c6f60ebD1C62735c94E428aD073E01A,0x35911af1B570E26f668905595dEd133D01CD3E5a,21851691,56.39598486973737,rebalance_plan_1739620840_0x35911af1B570E26f668905595dEd133D01CD3E5a.json,,,pxETH/wETH,dineroETH,tokemak,curve,0xC8Eb2Cf2f792F77AF0Cd9e203305a585E588179D,0x35911af1B570E26f668905595dEd133D01CD3E5a,rebalance_plan_1739620840_0x35911af1B570E26f668905595dEd133D01CD3E5a.json,2025-02-15 12:00:40+00:00,0x35911af1B570E26f668905595dEd133D01CD3E5a,1.0,0x76187c3b976101A4B886b76068ad6b91Eec18D9d,FromIdle,0x35911af1B570E26f668905595dEd133D01CD3E5a,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xbA1462f43c6f60ebD1C62735c94E428aD073E01A,0xC8Eb2Cf2f792F77AF0Cd9e203305a585E588179D,dineroETH -> pxethweth,56.39598486973737,56.39598486973737,56.360451886597055,56.381781810631615,,,,0.07566486836218486,0.07466903347505109,0.07466903347505109,50.0,3.0,0.0,0.0,0.0,0.0018856455658433635,0.0015579783843560069,21851691,22066191,22280691,2025-03-17 11:03:35+00:00,2025-04-16 09:34:35+00:00,True
67,67,0xbA1462f43c6f60ebD1C62735c94E428aD073E01A,0x35911af1B570E26f668905595dEd133D01CD3E5a,21849305,75.1938585739293,rebalance_plan_1739591924_0x35911af1B570E26f668905595dEd133D01CD3E5a.json,,,pxETH/wETH,dineroETH,tokemak,curve,0xC8Eb2Cf2f792F77AF0Cd9e203305a585E588179D,0x35911af1B570E26f668905595dEd133D01CD3E5a,rebalance_plan_1739591924_0x35911af1B570E26f668905595dEd133D01CD3E5a.json,2025-02-15 03:58:44+00:00,0x35911af1B570E26f668905595dEd133D01CD3E5a,1.0,0x76187c3b976101A4B886b76068ad6b91Eec18D9d,FromIdle,0x35911af1B570E26f668905595dEd133D01CD3E5a,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xbA1462f43c6f60ebD1C62735c94E428aD073E01A,0xC8Eb2Cf2f792F77AF0Cd9e203305a585E588179D,dineroETH -> pxethweth,75.1938585739293,75.1938585739293,75.14506223926846,75.17568368834719,,,,0.07536452969278158,0.07404551350973831,0.07404551350973831,50.0,3.0,0.0,0.0,0.0,0.001887845224062712,0.0015421389748293546,21849305,22063805,22278305,2025-03-17 03:04:47+00:00,2025-04-16 01:36:11+00:00,True
68,68,0xbA1462f43c6f60ebD1C62735c94E428aD073E01A,0x35911af1B570E26f668905595dEd133D01CD3E5a,21847240,98.55229205422258,rebalance_plan_1739566840_0x35911af1B570E26f668905595dEd133D01CD3E5a.json,,,pxETH/wETH,dineroETH,tokemak,curve,0xC8Eb2Cf2f792F77AF0Cd9e203305a585E588179D,0x35911af1B570E26f668905595dEd133D01CD3E5a,rebalance_plan_1739566840_0x35911af1B570E26f668905595dEd133D01CD3E5a.json,2025-02-14 21:00:40+00:00,0x35911af1B570E26f668905595dEd133D01CD3E5a,1.0,0x76187c3b976101A4B886b76068ad6b91Eec18D9d,FromIdle,0x35911af1B570E26f668905595dEd133D01CD3E5a,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xbA1462f43c6f60ebD1C62735c94E428aD073E01A,0xC8Eb2Cf2f792F77AF0Cd9e203305a585E588179D,dineroETH -> pxethweth,98.55229205422258,98.55229205422258,98.51641058885188,98.46394519560015,,,,0.07400207835922254,0.0722309835916625,0.0722309835916625,50.0,3.0,0.0,0.0,0.0,0.0018876936359273344,0.0015419714979878485,21847240,22061740,22276240,2025-03-16 20:10:23+00:00,2025-04-15 18:42:11+00:00,True
69,69,0xbA1462f43c6f60ebD1C62735c94E428aD073E01A,0x35911af1B570E26f668905595dEd133D01CD3E5a,21845224,100.0,rebalance_plan_1739542387_0x35911af1B570E26f668905595dEd133D01CD3E5a.json,,,pxETH/wETH,dineroETH,tokemak,curve,0xC8Eb2Cf2f792F77AF0Cd9e203305a585E588179D,0x35911af1B570E26f668905595dEd133D01CD3E5a,rebalance_plan_1739542387_0x35911af1B570E26f668905595dEd133D01CD3E5a.json,2025-02-14 14:13:07+00:00,0x35911af1B570E26f668905595dEd133D01CD3E5a,1.0,0x76187c3b976101A4B886b76068ad6b91Eec18D9d,FromIdle,0x35911af1B570E26f668905595dEd133D01CD3E5a,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xbA1462f43c6f60ebD1C62735c94E428aD073E01A,0xC8Eb2Cf2f792F77AF0Cd9e203305a585E588179D,dineroETH -> pxethweth,100.0,100.0,99.96645409351481,99.92054877469317,,,,0.07410727949086975,0.07230802055041505,0.07230802055041505,50.0,3.0,0.0,0.0,0.0,0.0019433403765036772,0.0015673927499082474,21845224,22059724,22274224,2025-03-16 13:24:35+00:00,2025-04-15 11:56:11+00:00,True
70,70,0xbA1462f43c6f60ebD1C62735c94E428aD073E01A,0x35911af1B570E26f668905595dEd133D01CD3E5a,21843025,78.30510455917025,rebalance_plan_1739515802_0x35911af1B570E26f668905595dEd133D01CD3E5a.json,,,pxETH/wETH,dineroETH,tokemak,curve,0xC8Eb2Cf2f792F77AF0Cd9e203305a585E588179D,0x35911af1B570E26f668905595dEd133D01CD3E5a,rebalance_plan_1739515802_0x35911af1B570E26f668905595dEd133D01CD3E5a.json,2025-02-14 06:50:02+00:00,0x35911af1B570E26f668905595dEd133D01CD3E5a,1.0,0x76187c3b976101A4B886b76068ad6b91Eec18D9d,FromIdle,0x35911af1B570E26f668905595dEd133D01CD3E5a,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xbA1462f43c6f60ebD1C62735c94E428aD073E01A,0xC8Eb2Cf2f792F77AF0Cd9e203305a585E588179D,dineroETH -> pxethweth,78.30510455917025,78.30510455917025,78.30231181739165,78.28154449114551,,,,0.07574390476081028,0.07426507216897445,0.07426507216897445,50.0,3.0,0.0,0.0,0.0,0.002011601234001459,0.0016010538601147761,21843025,22057525,22272025,2025-03-16 06:02:35+00:00,2025-04-15 04:33:11+00:00,True
71,71,0xe4433D00Cf48BFE0C672d9949F2cd2c008bffC04,0x35911af1B570E26f668905595dEd133D01CD3E5a,21841219,64.6057877150592,rebalance_plan_1739493949_0x35911af1B570E26f668905595dEd133D01CD3E5a.json,,,pxETH/stETH,dineroETH,tokemak,curve,0x6951bDC4734b9f7F3E1B74afeBC670c736A0EDB6,0x35911af1B570E26f668905595dEd133D01CD3E5a,rebalance_plan_1739493949_0x35911af1B570E26f668905595dEd133D01CD3E5a.json,2025-02-14 00:45:49+00:00,0x35911af1B570E26f668905595dEd133D01CD3E5a,1.0,0x76187c3b976101A4B886b76068ad6b91Eec18D9d,FromIdle,0x35911af1B570E26f668905595dEd133D01CD3E5a,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xe4433D00Cf48BFE0C672d9949F2cd2c008bffC04,0x6951bDC4734b9f7F3E1B74afeBC670c736A0EDB6,dineroETH -> pxsteth,64.6057877150592,64.6057877150592,63.73009273034255,64.56823072749495,,,,0.0786725623146202,0.07785196199960896,0.07785196199960896,50.0,3.0,0.0,0.0,0.0,0.013591454080322363,0.014401474848044327,21841219,22055719,22270219,2025-03-15 23:59:23+00:00,2025-04-14 22:29:59+00:00,True
72,72,0xe4433D00Cf48BFE0C672d9949F2cd2c008bffC04,0x35911af1B570E26f668905595dEd133D01CD3E5a,21839211,85.8031678585588,rebalance_plan_1739469640_0x35911af1B570E26f668905595dEd133D01CD3E5a.json,,,pxETH/stETH,dineroETH,tokemak,curve,0x6951bDC4734b9f7F3E1B74afeBC670c736A0EDB6,0x35911af1B570E26f668905595dEd133D01CD3E5a,rebalance_plan_1739469640_0x35911af1B570E26f668905595dEd133D01CD3E5a.json,2025-02-13 18:00:40+00:00,0x35911af1B570E26f668905595dEd133D01CD3E5a,1.0,0x76187c3b976101A4B886b76068ad6b91Eec18D9d,FromIdle,0x35911af1B570E26f668905595dEd133D01CD3E5a,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xe4433D00Cf48BFE0C672d9949F2cd2c008bffC04,0x6951bDC4734b9f7F3E1B74afeBC670c736A0EDB6,dineroETH -> pxsteth,85.8031678585588,85.8031678585588,84.63992717270271,85.75396925192,,,,0.0789688658139916,0.07787857683507288,0.07787857683507288,50.0,3.0,0.0,0.0,0.0,0.013590958574262624,0.014371602849927001,21839211,22053711,22268211,2025-03-15 17:15:47+00:00,2025-04-14 15:46:35+00:00,True
73,73,0xe4433D00Cf48BFE0C672d9949F2cd2c008bffC04,0x35911af1B570E26f668905595dEd133D01CD3E5a,21836533,96.41590924050338,rebalance_plan_1739437240_0x35911af1B570E26f668905595dEd133D01CD3E5a.json,,,pxETH/stETH,dineroETH,tokemak,curve,0x6951bDC4734b9f7F3E1B74afeBC670c736A0EDB6,0x35911af1B570E26f668905595dEd133D01CD3E5a,rebalance_plan_1739437240_0x35911af1B570E26f668905595dEd133D01CD3E5a.json,2025-02-13 09:00:40+00:00,0x35911af1B570E26f668905595dEd133D01CD3E5a,1.0,0x76187c3b976101A4B886b76068ad6b91Eec18D9d,FromIdle,0x35911af1B570E26f668905595dEd133D01CD3E5a,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xe4433D00Cf48BFE0C672d9949F2cd2c008bffC04,0x6951bDC4734b9f7F3E1B74afeBC670c736A0EDB6,dineroETH -> pxsteth,96.41590924050338,96.41590924050338,95.13242363997092,96.3832448436182,,,,0.07880150020002602,0.07757671489401564,0.07757671489401564,50.0,3.0,0.0,0.0,0.0,0.013619917397523995,0.014234967887325256,21836533,22051033,22265533,2025-03-15 08:18:23+00:00,2025-04-14 06:47:35+00:00,True
74,74,0xe4433D00Cf48BFE0C672d9949F2cd2c008bffC04,0x35911af1B570E26f668905595dEd133D01CD3E5a,21834492,100.0,rebalance_plan_1739412552_0x35911af1B570E26f668905595dEd133D01CD3E5a.json,,,pxETH/stETH,dineroETH,tokemak,curve,0x6951bDC4734b9f7F3E1B74afeBC670c736A0EDB6,0x35911af1B570E26f668905595dEd133D01CD3E5a,rebalance_plan_1739412552_0x35911af1B570E26f668905595dEd133D01CD3E5a.json,2025-02-13 02:09:12+00:00,0x35911af1B570E26f668905595dEd133D01CD3E5a,1.0,0x76187c3b976101A4B886b76068ad6b91Eec18D9d,FromIdle,0x35911af1B570E26f668905595dEd133D01CD3E5a,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xe4433D00Cf48BFE0C672d9949F2cd2c008bffC04,0x6951bDC4734b9f7F3E1B74afeBC670c736A0EDB6,dineroETH -> pxsteth,100.0,100.0,98.67617545672019,99.97157530936033,,,,0.08033172823662255,0.07901960410988602,0.07901960410988602,50.0,3.0,0.0,0.0,0.0,0.013616243707213815,0.014234570559693127,21834492,22048992,22263492,2025-03-15 01:28:23+00:00,2025-04-13 23:58:35+00:00,True
75,75,0xbA1462f43c6f60ebD1C62735c94E428aD073E01A,0x35911af1B570E26f668905595dEd133D01CD3E5a,21832145,53.979848572318964,rebalance_plan_1739384283_0x35911af1B570E26f668905595dEd133D01CD3E5a.json,,,pxETH/wETH,dineroETH,tokemak,curve,0xC8Eb2Cf2f792F77AF0Cd9e203305a585E588179D,0x35911af1B570E26f668905595dEd133D01CD3E5a,rebalance_plan_1739384283_0x35911af1B570E26f668905595dEd133D01CD3E5a.json,2025-02-12 18:18:03+00:00,0x35911af1B570E26f668905595dEd133D01CD3E5a,1.0,0x76187c3b976101A4B886b76068ad6b91Eec18D9d,FromIdle,0x35911af1B570E26f668905595dEd133D01CD3E5a,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xbA1462f43c6f60ebD1C62735c94E428aD073E01A,0xC8Eb2Cf2f792F77AF0Cd9e203305a585E588179D,dineroETH -> pxethweth,53.979848572318964,53.979848572318964,54.00438877330177,53.93668135055788,,,,0.07861239719308025,0.07752981276592637,0.07752981276592637,50.0,2.0,0.0,0.0,0.0,0.0020314501961866682,0.00157185272903404,21832145,22046645,22261145,2025-03-14 17:36:11+00:00,2025-04-13 16:07:47+00:00,True
76,76,0xbA1462f43c6f60ebD1C62735c94E428aD073E01A,0x35911af1B570E26f668905595dEd133D01CD3E5a,21819003,4.05560843772695,rebalance_plan_1739225240_0x35911af1B570E26f668905595dEd133D01CD3E5a.json,,,pxETH/wETH,dineroETH,tokemak,curve,0xC8Eb2Cf2f792F77AF0Cd9e203305a585E588179D,0x35911af1B570E26f668905595dEd133D01CD3E5a,rebalance_plan_1739225240_0x35911af1B570E26f668905595dEd133D01CD3E5a.json,2025-02-10 22:07:20+00:00,0x35911af1B570E26f668905595dEd133D01CD3E5a,1.0,0x76187c3b976101A4B886b76068ad6b91Eec18D9d,FromIdle,0x35911af1B570E26f668905595dEd133D01CD3E5a,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xbA1462f43c6f60ebD1C62735c94E428aD073E01A,0xC8Eb2Cf2f792F77AF0Cd9e203305a585E588179D,dineroETH -> pxethweth,4.05560843772695,4.05560843772695,4.060260489358083,4.05355014270842,,,,0.09346868402543808,0.09334903707614169,0.09334903707614169,50.0,3.0,0.0,0.0,0.0,0.0022589912725359262,0.0016876288201999046,21819003,22033503,22248003,2025-03-12 21:34:47+00:00,2025-04-11 20:10:59+00:00,True
